time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180429:2010,0.0,0.0,0.0,0.0,0.0,17.9,2.69,0.0
20180429:2110,0.0,0.0,0.0,0.0,0.0,17.65,2.62,0.0
20180429:2210,0.0,0.0,0.0,0.0,0.0,17.61,2.69,0.0
20180429:2310,0.0,0.0,0.0,0.0,0.0,17.25,2.76,0.0
20180430:0010,0.0,0.0,0.0,0.0,0.0,16.34,4.69,0.0
20180430:0110,0.0,0.0,0.0,0.0,0.0,15.21,6.97,0.0
20180430:0210,0.0,0.0,0.0,0.0,0.0,13.82,6.28,0.0
20180430:0310,0.0,0.0,0.0,0.0,0.0,13.11,5.45,0.0
20180430:0410,0.0,0.0,0.0,0.0,0.0,12.71,4.62,0.0
20180430:0510,9.66,0.0,23.0,0.0,9.18,12.44,4.9,0.0
20180430:0610,128.51,27.95,140.97,0.0,18.84,12.25,5.79,0.0
20180430:0710,237.32,66.35,226.11,0.0,28.54,12.76,5.17,0.0
20180430:0810,126.84,0.0,165.99,0.0,37.81,14.1,5.59,0.0
20180430:0910,298.27,32.34,333.09,0.01,46.04,15.23,6.28,0.0
20180430:1010,218.12,1.01,271.98,0.0,52.26,15.71,6.55,0.0
20180430:1110,359.8,46.55,393.17,0.01,55.2,16.28,6.69,0.0
20180430:1210,545.19,289.39,372.15,0.01,53.97,16.92,6.76,0.0
20180430:1310,536.48,335.77,315.16,0.01,48.97,17.36,6.69,0.0
20180430:1410,401.01,172.75,316.61,0.01,41.44,17.59,6.55,0.0
20180430:1510,435.39,417.3,111.51,0.01,32.51,16.63,6.62,0.0
20180430:1610,72.37,0.0,102.99,0.0,22.93,15.41,5.66,0.0
20180430:1710,115.16,96.18,75.8,0.0,13.21,14.77,4.48,0.0
20180430:1810,5.86,1.84,16.59,0.0,3.73,14.32,4.62,0.0
20180430:1910,0.0,0.0,0.0,0.0,0.0,13.81,4.62,0.0
20180430:2010,0.0,0.0,0.0,0.0,0.0,12.68,4.55,0.0
20180430:2110,0.0,0.0,0.0,0.0,0.0,11.54,4.62,0.0
20180430:2210,0.0,0.0,0.0,0.0,0.0,10.67,4.69,0.0
20180430:2310,0.0,0.0,0.0,0.0,0.0,9.98,4.69,0.0
20180501:0010,0.0,0.0,0.0,0.0,0.0,9.3,4.69,0.0
20180501:0110,0.0,0.0,0.0,0.0,0.0,8.63,4.55,0.0
20180501:0210,0.0,0.0,0.0,0.0,0.0,8.16,4.14,0.0
20180501:0310,0.0,0.0,0.0,0.0,0.0,7.66,3.93,0.0
20180501:0410,0.0,0.0,0.0,0.0,0.0,7.45,3.86,0.0
20180501:0510,52.21,18.54,63.86,0.0,9.43,7.4,3.72,0.0
20180501:0610,137.15,30.94,144.97,0.0,19.09,7.67,4.34,0.0
20180501:0710,192.77,23.12,214.02,0.0,28.79,8.8,4.41,0.0
20180501:0810,139.84,0.0,177.99,0.0,38.07,9.7,4.21,0.0
20180501:0910,428.43,149.54,362.56,0.01,46.32,10.71,3.86,0.0
20180501:1010,500.18,210.36,391.85,0.01,52.56,11.8,3.66,0.0
20180501:1110,618.48,425.95,325.45,0.01,55.5,12.46,3.38,0.0
20180501:1210,515.3,228.65,398.95,0.01,54.26,13.18,3.1,0.0
20180501:1310,580.67,441.9,268.29,0.01,49.23,13.77,2.83,0.0
20180501:1410,519.67,426.24,207.98,0.01,41.67,13.98,2.62,0.0
20180501:1510,434.53,415.21,118.52,0.01,32.72,14.36,2.34,0.0
20180501:1610,275.94,242.77,110.16,0.01,23.13,14.28,1.79,0.0
20180501:1710,109.97,72.37,88.82,0.0,13.41,13.99,1.31,0.0
20180501:1810,4.0,0.0,14.0,0.0,3.94,13.1,0.76,0.0
20180501:1910,0.0,0.0,0.0,0.0,0.0,13.0,0.55,0.0
20180501:2010,0.0,0.0,0.0,0.0,0.0,11.23,1.1,0.0
20180501:2110,0.0,0.0,0.0,0.0,0.0,8.69,1.66,0.0
20180501:2210,0.0,0.0,0.0,0.0,0.0,7.19,1.93,0.0
20180501:2310,0.0,0.0,0.0,0.0,0.0,6.6,1.79,0.0
20180502:0010,0.0,0.0,0.0,0.0,0.0,6.03,1.79,0.0
20180502:0110,0.0,0.0,0.0,0.0,0.0,5.53,1.72,0.0
20180502:0210,0.0,0.0,0.0,0.0,0.0,5.39,1.66,0.0
20180502:0310,0.0,0.0,0.0,0.0,0.0,5.36,1.52,0.0
20180502:0410,0.0,0.0,0.0,0.0,0.0,5.15,1.52,0.0
20180502:0510,29.54,0.98,47.99,0.0,9.67,5.4,1.38,0.0
20180502:0610,89.61,3.99,116.99,0.0,19.33,8.56,0.97,0.0
20180502:0710,194.69,28.14,215.03,0.0,29.03,10.16,1.1,0.0
20180502:0810,303.04,72.61,299.2,0.01,38.33,11.82,1.38,0.0
20180502:0910,323.25,51.52,348.16,0.01,46.59,13.69,1.52,0.0
20180502:1010,327.2,36.4,371.11,0.01,52.85,15.2,1.66,0.0
20180502:1110,378.78,67.78,406.26,0.01,55.8,16.5,1.66,0.0
20180502:1210,284.69,15.17,345.03,0.01,54.54,17.53,1.52,0.0
20180502:1310,477.29,252.77,349.94,0.01,49.48,18.28,1.52,0.0
20180502:1410,366.28,138.36,324.48,0.01,41.9,18.97,1.45,0.0
20180502:1510,306.18,138.04,250.35,0.01,32.93,18.68,1.24,0.0
20180502:1610,123.56,11.03,156.0,0.0,23.34,18.34,0.9,0.0
20180502:1710,58.12,4.96,82.98,0.0,13.62,17.53,1.1,0.0
20180502:1810,2.82,0.0,12.0,0.0,4.15,16.8,1.45,0.0
20180502:1910,0.0,0.0,0.0,0.0,0.0,14.32,1.86,0.0
20180502:2010,0.0,0.0,0.0,0.0,0.0,13.35,1.72,0.0
20180502:2110,0.0,0.0,0.0,0.0,0.0,12.76,1.59,0.0
20180502:2210,0.0,0.0,0.0,0.0,0.0,11.87,1.52,0.0
20180502:2310,0.0,0.0,0.0,0.0,0.0,11.29,1.24,0.0
20180503:0010,0.0,0.0,0.0,0.0,0.0,10.91,1.17,0.0
20180503:0110,0.0,0.0,0.0,0.0,0.0,10.27,1.52,0.0
20180503:0210,0.0,0.0,0.0,0.0,0.0,10.32,1.79,0.0
20180503:0310,0.0,0.0,0.0,0.0,0.0,10.42,2.0,0.0
20180503:0410,0.0,0.0,0.0,0.0,0.0,9.79,2.14,0.0
20180503:0510,4.08,0.0,14.0,0.0,9.92,10.03,2.0,0.0
20180503:0610,26.6,0.0,46.0,0.0,19.57,11.33,1.93,0.0
20180503:0710,147.83,6.03,183.99,0.0,29.27,12.86,3.03,0.0
20180503:0810,211.65,11.09,253.01,0.0,38.58,13.39,3.59,0.0
20180503:0910,489.09,274.75,318.89,0.01,46.86,14.13,3.59,0.0
20180503:1010,629.77,538.91,233.28,0.01,53.14,15.22,3.59,0.0
20180503:1110,659.28,588.7,227.36,0.01,56.1,16.66,3.66,0.0
20180503:1210,428.57,121.38,410.49,0.01,54.82,17.59,3.38,0.0
20180503:1310,599.29,541.86,203.16,0.01,49.73,18.27,3.38,0.0
20180503:1410,515.77,452.36,185.9,0.01,42.12,18.28,3.31,0.0
20180503:1510,342.01,196.45,230.45,0.01,33.14,18.52,3.24,0.0
20180503:1610,272.31,243.68,108.14,0.01,23.54,18.23,3.17,0.0
20180503:1710,112.77,80.28,86.8,0.0,13.82,17.68,2.83,0.0
20180503:1810,2.3,0.0,11.0,0.0,4.36,16.75,2.76,0.0
20180503:1910,0.0,0.0,0.0,0.0,0.0,16.14,3.03,0.0
20180503:2010,0.0,0.0,0.0,0.0,0.0,15.71,3.52,0.0
20180503:2110,0.0,0.0,0.0,0.0,0.0,15.08,3.72,0.0
20180503:2210,0.0,0.0,0.0,0.0,0.0,14.53,3.59,0.0
20180503:2310,0.0,0.0,0.0,0.0,0.0,13.88,3.31,0.0
20180504:0010,0.0,0.0,0.0,0.0,0.0,13.36,3.1,0.0
20180504:0110,0.0,0.0,0.0,0.0,0.0,12.63,3.03,0.0
20180504:0210,0.0,0.0,0.0,0.0,0.0,11.74,2.97,0.0
20180504:0310,0.0,0.0,0.0,0.0,0.0,11.22,2.97,0.0
20180504:0410,0.0,0.0,0.0,0.0,0.0,10.59,3.03,0.0
20180504:0510,21.33,0.0,39.0,0.0,10.15,10.56,3.1,0.0
20180504:0610,138.79,32.92,147.97,0.0,19.8,11.52,3.1,0.0
20180504:0710,252.39,82.39,229.12,0.0,29.5,12.91,3.31,0.0
20180504:0810,467.13,364.94,201.7,0.01,38.82,14.73,3.72,0.0
20180504:0910,514.4,338.34,289.98,0.01,47.12,16.22,4.07,0.0
20180504:1010,663.15,660.15,159.05,0.01,53.43,17.69,4.21,0.0
20180504:1110,694.26,721.11,144.04,0.01,56.39,19.08,4.34,0.0
20180504:1210,683.75,719.06,134.98,0.01,55.1,20.28,4.62,0.0
20180504:1310,634.07,666.11,124.86,0.01,49.98,20.88,4.55,0.0
20180504:1410,539.4,536.09,134.76,0.01,42.34,21.11,4.48,0.0
20180504:1510,420.11,400.89,123.48,0.01,33.34,20.93,4.62,0.0
20180504:1610,267.18,229.59,117.13,0.01,23.74,20.52,4.55,0.0
20180504:1710,111.86,76.3,89.81,0.0,14.02,19.94,4.0,0.0
20180504:1810,6.9,0.93,18.81,0.0,4.57,18.69,3.93,0.0
20180504:1910,0.0,0.0,0.0,0.0,0.0,17.59,4.07,0.0
20180504:2010,0.0,0.0,0.0,0.0,0.0,16.47,3.93,0.0
20180504:2110,0.0,0.0,0.0,0.0,0.0,15.48,3.72,0.0
20180504:2210,0.0,0.0,0.0,0.0,0.0,14.61,3.59,0.0
20180504:2310,0.0,0.0,0.0,0.0,0.0,13.97,3.52,0.0
20180505:0010,0.0,0.0,0.0,0.0,0.0,13.38,3.38,0.0
20180505:0110,0.0,0.0,0.0,0.0,0.0,12.72,3.1,0.0
20180505:0210,0.0,0.0,0.0,0.0,0.0,12.23,2.9,0.0
20180505:0310,0.0,0.0,0.0,0.0,0.0,11.75,2.76,0.0
20180505:0410,0.0,0.0,0.0,0.0,0.0,11.22,2.83,0.0
20180505:0510,71.18,49.82,64.68,0.0,10.38,11.2,2.9,0.0
20180505:0610,223.05,194.51,95.9,0.0,20.03,12.31,2.97,0.0
20180505:0710,371.85,327.49,128.29,0.01,29.73,14.22,3.59,0.0
20180505:0810,496.08,445.53,158.66,0.01,39.06,15.88,3.86,0.0
20180505:0910,594.63,565.51,165.92,0.01,47.38,17.55,4.0,0.0
20180505:1010,658.17,652.99,167.08,0.01,53.7,19.14,4.07,0.0
20180505:1110,685.24,699.79,161.11,0.01,56.68,20.58,4.28,0.0
20180505:1210,674.99,697.73,152.06,0.01,55.37,21.73,4.55,0.0
20180505:1310,630.02,658.95,132.89,0.01,50.22,22.56,4.69,0.0
20180505:1410,539.32,541.06,134.75,0.01,42.56,22.98,4.76,0.0
20180505:1510,418.86,405.86,122.47,0.01,33.54,23.1,4.55,0.0
20180505:1610,277.81,266.64,98.12,0.01,23.93,22.93,4.28,0.0
20180505:1710,112.27,77.28,90.8,0.0,14.22,22.26,3.45,0.0
20180505:1810,12.62,8.4,24.71,0.0,4.78,20.75,3.24,0.0
20180505:1910,0.0,0.0,0.0,0.0,0.0,19.44,3.59,0.0
20180505:2010,0.0,0.0,0.0,0.0,0.0,18.28,3.79,0.0
20180505:2110,0.0,0.0,0.0,0.0,0.0,17.35,3.59,0.0
20180505:2210,0.0,0.0,0.0,0.0,0.0,16.52,3.31,0.0
20180505:2310,0.0,0.0,0.0,0.0,0.0,15.71,3.03,0.0
20180506:0010,0.0,0.0,0.0,0.0,0.0,14.95,2.97,0.0
20180506:0110,0.0,0.0,0.0,0.0,0.0,14.36,2.9,0.0
20180506:0210,0.0,0.0,0.0,0.0,0.0,13.74,2.76,0.0
20180506:0310,0.0,0.0,0.0,0.0,0.0,13.11,2.69,0.0
20180506:0410,0.0,0.0,0.0,0.0,0.0,12.5,2.55,0.0
20180506:0510,80.46,72.31,59.59,0.0,10.61,12.34,2.41,0.0
20180506:0610,238.62,233.38,79.9,0.0,20.25,13.57,2.21,0.0
20180506:0710,396.79,393.74,97.25,0.01,29.96,15.34,2.76,0.0
20180506:0810,519.03,513.0,127.6,0.01,39.29,16.87,2.83,0.0
20180506:0910,615.96,634.09,135.83,0.01,47.63,18.52,2.97,0.0
20180506:1010,677.21,717.6,139.98,0.01,53.98,20.1,3.17,0.0
20180506:1110,701.66,753.29,141.04,0.01,56.97,21.46,3.52,0.0
20180506:1210,692.7,751.23,131.98,0.01,55.64,22.52,3.86,0.0
20180506:1310,645.19,697.26,121.85,0.01,50.46,23.18,4.07,0.0
20180506:1410,557.47,585.39,118.7,0.01,42.78,23.5,4.14,0.0
20180506:1510,438.66,450.1,105.44,0.01,33.74,23.5,4.14,0.0
20180506:1610,295.73,307.69,81.1,0.01,24.13,23.21,3.93,0.0
20180506:1710,126.7,108.98,81.75,0.0,14.41,22.45,3.17,0.0
20180506:1810,14.12,20.58,21.62,0.0,4.98,20.91,2.83,0.0
20180506:1910,0.0,0.0,0.0,0.0,0.0,19.42,2.83,0.0
20180506:2010,0.0,0.0,0.0,0.0,0.0,18.13,2.97,0.0
20180506:2110,0.0,0.0,0.0,0.0,0.0,17.13,2.97,0.0
20180506:2210,0.0,0.0,0.0,0.0,0.0,16.26,2.9,0.0
20180506:2310,0.0,0.0,0.0,0.0,0.0,15.45,2.76,0.0
20180507:0010,0.0,0.0,0.0,0.0,0.0,14.7,2.62,0.0
20180507:0110,0.0,0.0,0.0,0.0,0.0,13.98,2.55,0.0
20180507:0210,0.0,0.0,0.0,0.0,0.0,13.25,2.55,0.0
20180507:0310,0.0,0.0,0.0,0.0,0.0,12.61,2.55,0.0
20180507:0410,0.0,0.0,0.0,0.0,0.0,12.06,2.48,0.0
20180507:0510,84.39,79.16,58.57,0.0,10.83,12.12,2.28,0.0
20180507:0610,240.15,232.35,82.89,0.0,20.47,14.02,2.07,0.0
20180507:0710,395.45,389.66,102.25,0.01,30.18,16.17,2.48,0.0
20180507:0810,515.48,505.87,134.61,0.01,39.52,17.99,2.69,0.0
20180507:0910,609.43,624.93,143.86,0.01,47.88,19.77,2.69,0.0
20180507:1010,668.49,706.4,149.01,0.01,54.24,21.4,2.83,0.0
20180507:1110,704.06,783.53,122.93,0.01,57.24,22.74,3.24,0.0
20180507:1210,692.04,767.32,122.92,0.01,55.91,23.67,3.59,0.0
20180507:1310,644.28,712.33,112.79,0.01,50.7,24.28,3.72,0.0
20180507:1410,560.84,609.53,104.63,0.01,42.99,24.61,3.79,0.0
20180507:1510,441.7,469.16,94.4,0.01,33.94,24.68,3.79,0.0
20180507:1610,296.25,310.64,81.1,0.01,24.32,24.43,3.66,0.0
20180507:1710,131.19,119.86,78.73,0.0,14.61,23.75,2.9,0.0
20180507:1810,15.04,21.56,22.39,0.0,5.19,22.15,2.48,0.0
20180507:1910,0.0,0.0,0.0,0.0,0.0,20.6,2.55,0.0
20180507:2010,0.0,0.0,0.0,0.0,0.0,19.15,2.62,0.0
20180507:2110,0.0,0.0,0.0,0.0,0.0,18.02,2.62,0.0
20180507:2210,0.0,0.0,0.0,0.0,0.0,17.17,2.69,0.0
20180507:2310,0.0,0.0,0.0,0.0,0.0,16.4,2.69,0.0
20180508:0010,0.0,0.0,0.0,0.0,0.0,15.71,2.62,0.0
20180508:0110,0.0,0.0,0.0,0.0,0.0,14.93,2.41,0.0
20180508:0210,0.0,0.0,0.0,0.0,0.0,14.02,2.28,0.0
20180508:0310,0.0,0.0,0.0,0.0,0.0,13.01,2.28,0.0
20180508:0410,0.0,0.0,0.0,0.0,0.0,12.12,2.21,0.0
20180508:0510,87.5,82.11,59.56,0.0,11.04,12.2,2.0,0.0
20180508:0610,241.12,234.32,83.88,0.0,20.68,15.28,1.72,0.0
20180508:0710,391.5,384.59,107.25,0.01,30.39,17.81,2.14,0.0
20180508:0810,509.88,497.75,141.62,0.01,39.75,19.62,2.55,0.0
20180508:0910,610.28,637.97,136.82,0.01,48.12,21.33,2.83,0.0
20180508:1010,667.52,707.32,149.0,0.01,54.51,22.86,3.24,0.0
20180508:1110,696.34,756.15,142.02,0.01,57.52,23.94,3.59,0.0
20180508:1210,681.22,740.94,141.0,0.01,56.17,24.72,3.45,0.0
20180508:1310,629.42,675.87,137.91,0.01,50.94,25.27,3.24,0.0
20180508:1410,544.46,568.08,132.73,0.01,43.2,25.61,3.1,0.0
20180508:1510,427.86,429.83,121.46,0.01,34.14,25.66,3.03,0.0
20180508:1610,292.15,298.57,90.09,0.01,24.51,25.42,3.03,0.0
20180508:1710,130.7,114.9,82.73,0.0,14.8,24.71,2.48,0.0
20180508:1810,15.87,21.6,23.4,0.0,5.39,23.0,2.14,0.0
20180508:1910,0.0,0.0,0.0,0.0,0.0,20.99,2.41,0.0
20180508:2010,0.0,0.0,0.0,0.0,0.0,19.28,2.41,0.0
20180508:2110,0.0,0.0,0.0,0.0,0.0,17.82,2.28,0.0
20180508:2210,0.0,0.0,0.0,0.0,0.0,16.55,2.21,0.0
20180508:2310,0.0,0.0,0.0,0.0,0.0,15.6,2.21,0.0
20180509:0010,0.0,0.0,0.0,0.0,0.0,14.91,2.28,0.0
20180509:0110,0.0,0.0,0.0,0.0,0.0,14.36,2.07,0.0
20180509:0210,0.0,0.0,0.0,0.0,0.0,13.79,2.0,0.0
20180509:0310,0.0,0.0,0.0,0.0,0.0,13.04,2.07,0.0
20180509:0410,0.0,0.0,0.0,0.0,0.0,12.8,1.86,0.0
20180509:0510,83.67,69.42,64.61,0.0,11.25,13.49,1.52,0.0
20180509:0610,199.67,125.62,137.89,0.0,20.89,16.34,1.1,0.0
20180509:0710,373.91,351.4,122.25,0.01,30.6,18.67,1.52,0.0
20180509:0810,496.74,491.64,137.58,0.01,39.96,20.05,1.66,0.0
20180509:0910,582.28,596.51,153.85,0.01,48.35,21.68,1.59,0.0
20180509:1010,621.24,600.15,206.16,0.01,54.76,22.84,2.0,0.0
20180509:1110,626.84,564.01,249.32,0.01,57.79,23.61,2.48,0.0
20180509:1210,122.89,0.0,168.99,0.0,56.43,23.59,2.48,0.0
20180509:1310,545.18,427.29,276.13,0.01,51.17,23.87,2.34,0.0
20180509:1410,475.57,374.3,238.85,0.01,43.41,24.24,2.0,0.0
20180509:1510,314.98,153.99,254.33,0.01,34.33,24.28,1.72,0.0
20180509:1610,270.36,237.41,122.09,0.01,24.7,24.24,1.72,0.0
20180509:1710,124.81,96.07,90.75,0.0,14.99,24.04,1.72,0.0
20180509:1810,17.3,16.93,27.33,0.0,5.58,22.75,1.59,0.0
20180509:1910,0.0,0.0,0.0,0.0,0.0,20.85,1.45,0.0
20180509:2010,0.0,0.0,0.0,0.0,0.0,19.08,1.72,0.0
20180509:2110,0.0,0.0,0.0,0.0,0.0,17.59,1.72,0.0
20180509:2210,0.0,0.0,0.0,0.0,0.0,16.6,1.66,0.0
20180509:2310,0.0,0.0,0.0,0.0,0.0,16.14,1.45,0.0
20180510:0010,0.0,0.0,0.0,0.0,0.0,15.9,1.24,0.0
20180510:0110,0.0,0.0,0.0,0.0,0.0,16.28,0.97,0.0
20180510:0210,0.0,0.0,0.0,0.0,0.0,16.19,0.28,0.0
20180510:0310,0.0,0.0,0.0,0.0,0.0,15.58,0.83,0.0
20180510:0410,0.0,0.0,0.0,0.0,0.0,12.37,1.66,0.0
20180510:0510,3.44,0.0,13.0,0.0,11.46,12.96,1.52,0.0
20180510:0610,129.44,21.93,150.97,0.0,21.09,16.11,1.66,0.0
20180510:0710,182.99,20.08,216.01,0.0,30.8,17.21,1.79,0.0
20180510:0810,105.5,0.0,143.99,0.0,40.17,17.39,1.86,0.0
20180510:0910,96.11,0.0,132.99,0.0,48.58,17.99,2.34,0.0
20180510:1010,141.59,0.0,186.99,0.0,55.01,17.85,2.62,0.0
20180510:1110,127.13,0.0,169.99,0.0,58.05,18.21,2.83,0.0
20180510:1210,233.27,3.03,292.99,0.0,56.68,18.44,3.86,0.0
20180510:1310,78.57,0.0,110.99,0.0,51.39,16.68,4.97,0.0
20180510:1410,83.01,0.0,115.99,0.0,43.61,16.1,5.03,0.0
20180510:1510,78.56,0.0,110.99,0.0,34.52,16.53,4.07,0.0
20180510:1610,47.09,0.0,72.99,0.0,24.88,16.87,3.52,0.0
20180510:1710,32.75,0.0,55.0,0.0,15.18,17.02,2.76,0.0
20180510:1810,15.09,2.83,29.96,0.0,5.78,16.76,2.07,0.0
20180510:1910,0.0,0.0,0.0,0.0,0.0,15.74,1.38,0.0
20180510:2010,0.0,0.0,0.0,0.0,0.0,15.03,1.31,0.0
20180510:2110,0.0,0.0,0.0,0.0,0.0,14.35,1.24,0.0
20180510:2210,0.0,0.0,0.0,0.0,0.0,13.67,1.17,0.0
20180510:2310,0.0,0.0,0.0,0.0,0.0,13.11,1.17,0.0
20180511:0010,0.0,0.0,0.0,0.0,0.0,12.33,1.38,0.0
20180511:0110,0.0,0.0,0.0,0.0,0.0,11.76,1.79,0.0
20180511:0210,0.0,0.0,0.0,0.0,0.0,11.56,1.93,0.0
20180511:0310,0.0,0.0,0.0,0.0,0.0,11.16,2.0,0.0
20180511:0410,0.0,0.0,3.0,0.0,2.49,10.75,2.0,0.0
20180511:0510,65.85,18.58,79.87,0.0,11.66,11.09,1.72,0.0
20180511:0610,217.78,144.53,135.87,0.0,21.28,12.94,2.07,0.0
20180511:0710,385.37,338.26,138.26,0.01,31.0,14.4,1.86,0.0
20180511:0810,509.45,469.36,159.62,0.01,40.38,15.73,2.14,0.0
20180511:0910,580.58,507.58,216.99,0.01,48.81,17.12,2.34,0.0
20180511:1010,583.08,420.21,315.2,0.01,55.26,18.43,2.34,0.0
20180511:1110,471.47,169.77,426.65,0.01,58.31,19.39,2.21,0.0
20180511:1210,443.76,140.46,422.53,0.01,56.93,19.81,2.0,0.0
20180511:1310,508.86,304.99,342.97,0.01,51.62,20.17,1.79,0.0
20180511:1410,480.91,354.03,256.84,0.01,43.81,20.35,1.66,0.0
20180511:1510,275.11,79.49,272.16,0.01,34.71,20.29,1.66,0.0
20180511:1610,224.96,106.15,187.04,0.0,25.07,20.05,1.52,0.0
20180511:1710,109.73,45.55,111.85,0.0,15.36,19.87,1.59,0.0
20180511:1810,24.97,23.59,33.66,0.0,5.97,19.09,1.45,0.0
20180511:1910,0.0,0.0,0.0,0.0,0.0,17.4,2.07,0.0
20180511:2010,0.0,0.0,0.0,0.0,0.0,16.02,1.93,0.0
20180511:2110,0.0,0.0,0.0,0.0,0.0,14.68,1.72,0.0
20180511:2210,0.0,0.0,0.0,0.0,0.0,13.87,1.66,0.0
20180511:2310,0.0,0.0,0.0,0.0,0.0,13.09,1.66,0.0
20180512:0010,0.0,0.0,0.0,0.0,0.0,12.48,1.66,0.0
20180512:0110,0.0,0.0,0.0,0.0,0.0,12.2,1.52,0.0
20180512:0210,0.0,0.0,0.0,0.0,0.0,12.28,1.31,0.0
20180512:0310,0.0,0.0,0.0,0.0,0.0,12.07,1.31,0.0
20180512:0410,0.0,0.0,4.0,0.0,2.69,11.59,1.38,0.0
20180512:0510,82.71,44.02,80.71,0.0,11.85,11.88,1.31,0.0
20180512:0610,216.45,146.51,135.86,0.0,21.47,14.81,0.97,0.0
20180512:0710,376.66,336.21,139.25,0.01,31.19,16.65,0.76,0.0
20180512:0810,490.85,457.22,165.61,0.01,40.58,18.62,0.97,0.0
20180512:0910,579.82,574.11,174.89,0.01,49.02,20.36,1.03,0.0
20180512:1010,630.64,635.3,191.09,0.01,55.5,21.8,1.17,0.0
20180512:1110,646.45,640.63,211.22,0.01,58.56,22.62,1.31,0.0
20180512:1210,606.89,528.43,267.29,0.01,57.17,23.27,1.52,0.0
20180512:1310,577.03,522.07,230.11,0.01,51.84,23.68,1.66,0.0
20180512:1410,459.49,321.72,271.79,0.01,44.01,24.44,1.93,0.0
20180512:1510,333.73,180.09,251.35,0.01,34.9,24.61,2.14,0.0
20180512:1610,238.3,138.18,177.05,0.0,25.25,24.41,2.34,0.0
20180512:1710,110.68,49.51,111.84,0.0,15.55,23.81,2.21,0.0
20180512:1810,24.3,14.18,37.78,0.0,6.16,22.46,2.21,0.0
20180512:1910,0.0,0.0,0.0,0.0,0.0,21.02,2.48,0.0
20180512:2010,0.0,0.0,0.0,0.0,0.0,20.04,2.55,0.0
20180512:2110,0.0,0.0,0.0,0.0,0.0,19.33,2.34,0.0
20180512:2210,0.0,0.0,0.0,0.0,0.0,18.53,2.07,0.0
20180512:2310,0.0,0.0,0.0,0.0,0.0,17.43,1.59,0.0
20180513:0010,0.0,0.0,0.0,0.0,0.0,17.68,1.17,0.0
20180513:0110,0.0,0.0,0.0,0.0,0.0,18.35,0.76,0.0
20180513:0210,0.0,0.0,0.0,0.0,0.0,17.29,0.62,0.0
20180513:0310,0.0,0.0,0.0,0.0,0.0,16.34,0.69,0.0
20180513:0410,0.1,0.0,6.0,0.0,2.89,15.79,0.62,0.0
20180513:0510,51.76,5.87,73.96,0.0,12.04,15.14,0.62,0.0
20180513:0610,79.53,1.0,111.99,0.0,21.66,16.8,0.34,0.0
20180513:0710,235.05,57.2,240.06,0.0,31.37,17.18,2.62,0.0
20180513:0810,126.55,0.0,168.99,0.0,40.77,17.78,2.83,0.0
20180513:0910,346.91,71.63,364.2,0.01,49.23,18.67,2.41,0.0
20180513:1010,274.45,13.13,336.01,0.01,55.73,19.14,2.07,0.0
20180513:1110,239.59,3.03,304.99,0.0,58.81,19.81,1.79,0.0
20180513:1210,123.85,0.0,167.99,0.0,57.41,20.29,1.79,0.0
20180513:1310,100.51,0.0,139.99,0.0,52.05,20.51,1.52,0.0
20180513:1410,59.67,0.0,89.99,0.0,44.21,20.69,1.93,0.0
20180513:1510,141.74,2.01,185.99,0.0,35.08,18.96,2.69,0.0
20180513:1610,43.62,0.0,68.99,0.0,25.43,17.97,3.31,0.0
20180513:1710,30.42,0.0,52.0,0.0,15.73,17.15,3.45,0.0
20180513:1810,1.81,0.0,10.0,0.0,6.35,16.44,3.59,0.0
20180513:1910,0.0,0.0,0.0,0.0,0.0,15.86,3.52,0.0
20180513:2010,0.0,0.0,0.0,0.0,0.0,15.4,3.66,0.0
20180513:2110,0.0,0.0,0.0,0.0,0.0,15.11,3.66,0.0
20180513:2210,0.0,0.0,0.0,0.0,0.0,14.73,3.45,0.0
20180513:2310,0.0,0.0,0.0,0.0,0.0,14.55,3.38,0.0
20180514:0010,0.0,0.0,0.0,0.0,0.0,14.48,3.1,0.0
20180514:0110,0.0,0.0,0.0,0.0,0.0,14.46,2.76,0.0
20180514:0210,0.0,0.0,0.0,0.0,0.0,14.45,2.41,0.0
20180514:0310,0.0,0.0,0.0,0.0,0.0,14.51,2.34,0.0
20180514:0410,0.49,0.0,7.0,0.0,3.08,14.76,1.79,0.0
20180514:0510,11.53,0.0,26.0,0.0,12.23,14.86,1.1,0.0
20180514:0610,65.26,0.0,94.99,0.0,21.84,15.39,0.69,0.0
20180514:0710,85.3,0.0,118.99,0.0,31.55,15.61,1.52,0.0
20180514:0810,141.9,0.0,186.99,0.0,40.96,16.63,1.38,0.0
20180514:0910,150.59,0.0,197.98,0.0,49.44,17.58,1.66,0.0
20180514:1010,223.68,2.02,284.98,0.0,55.96,18.59,1.72,0.0
20180514:1110,236.05,3.03,300.99,0.0,59.05,19.34,1.17,0.0
20180514:1210,577.11,447.51,305.22,0.01,57.65,19.67,0.55,0.0
20180514:1310,519.94,365.47,309.01,0.01,52.27,20.08,0.48,0.0
20180514:1410,441.08,274.25,289.69,0.01,44.4,21.06,1.24,0.0
20180514:1510,31.2,0.0,54.0,0.0,35.26,21.41,0.83,0.0
20180514:1610,30.63,0.0,53.0,0.0,25.6,20.27,1.17,0.0
