time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180521:0710,13977000.0,22.19,158.13,3.7,23.35,13.27,1.03,0.0
20180521:0810,36505000.0,238.72,207.37,8.7,35.03,15.06,1.38,0.0
20180521:0910,51928000.0,386.97,250.02,11.8,46.65,16.29,1.66,0.0
20180521:1010,60000000.0,427.63,319.19,13.56,57.73,17.53,1.86,0.0
20180521:1110,56695000.0,284.74,420.02,13.02,67.06,18.36,2.28,0.0
20180521:1210,68433000.0,511.16,349.78,15.58,71.49,19.04,2.62,0.0
20180521:1310,71066000.0,638.97,255.87,16.38,67.78,19.25,2.69,0.0
20180521:1410,65989000.0,644.43,178.33,15.62,58.73,19.7,2.83,0.0
20180521:1510,46988000.0,306.33,271.6,11.52,47.75,19.24,2.62,0.0
20180521:1610,20723000.0,22.37,239.05,5.32,36.16,19.3,2.76,0.0
20180521:1710,10638000.0,3.81,139.48,2.93,24.47,18.86,2.76,0.0
20180521:1810,338000.0,0.0,12.83,0.27,13.0,18.33,2.28,0.0
20180521:1910,0.0,0.0,0.0,0.0,0.0,15.95,1.52,0.0
20180521:2010,0.0,0.0,0.0,0.0,0.0,15.48,1.17,0.0
20180521:2110,0.0,0.0,0.0,0.0,0.0,14.75,1.38,0.0
20180521:2210,0.0,0.0,0.0,0.0,0.0,14.21,1.17,0.0
20180521:2310,0.0,0.0,0.0,0.0,0.0,13.15,1.1,0.0
20180522:0010,0.0,0.0,0.0,0.0,0.0,12.29,1.1,0.0
20180522:0110,0.0,0.0,0.0,0.0,0.0,11.67,1.1,0.0
20180522:0210,0.0,0.0,0.0,0.0,0.0,11.24,1.24,0.0
20180522:0310,0.0,0.0,0.0,0.0,0.0,10.85,1.31,0.0
20180522:0410,0.0,0.0,0.0,0.0,0.0,10.61,1.31,0.0
20180522:0510,0.0,0.0,0.0,0.0,0.0,10.57,1.31,0.0
20180522:0610,4235000.0,23.66,54.98,2.73,12.02,11.58,1.17,0.0
20180522:0710,21259000.0,184.19,96.68,6.37,23.45,13.3,0.97,0.0
20180522:0810,41075000.0,374.53,130.54,9.94,35.12,15.16,0.97,0.0
20180522:0910,52152000.0,405.38,241.52,12.0,46.75,17.0,1.1,0.0
20180522:1010,43299000.0,143.87,396.49,10.28,57.85,18.52,0.97,0.0
20180522:1110,27075000.0,9.13,331.35,6.79,67.22,19.39,0.83,0.0
20180522:1210,40266000.0,76.61,433.08,9.92,71.69,20.23,0.55,0.0
20180522:1310,68098000.0,653.35,248.84,16.55,67.96,21.04,0.41,0.0
20180522:1410,33369000.0,49.31,373.26,8.36,58.88,21.54,0.76,0.0
20180522:1510,17489000.0,0.88,226.23,4.55,47.88,21.81,0.97,0.0
20180522:1610,18319000.0,12.3,224.44,4.79,36.28,21.8,1.45,0.0
20180522:1710,13528000.0,17.35,164.86,3.93,24.6,21.57,1.59,0.0
20180522:1810,4296000.0,0.0,67.58,1.44,13.13,21.1,1.52,0.0
20180522:1910,0.0,0.0,0.0,0.0,0.0,20.59,1.17,0.0
20180522:2010,0.0,0.0,0.0,0.0,0.0,18.75,1.45,0.0
20180522:2110,0.0,0.0,0.0,0.0,0.0,17.32,1.31,0.0
20180522:2210,0.0,0.0,0.0,0.0,0.0,16.74,1.1,0.0
20180522:2310,0.0,0.0,0.0,0.0,0.0,17.13,0.76,0.0
20180523:0010,0.0,0.0,0.0,0.0,0.0,16.84,0.48,0.0
20180523:0110,0.0,0.0,0.0,0.0,0.0,16.34,0.55,0.0
20180523:0210,0.0,0.0,0.0,0.0,0.0,15.84,0.55,0.0
20180523:0310,0.0,0.0,0.0,0.0,0.0,15.38,0.62,0.0
20180523:0410,0.0,0.0,0.0,0.0,0.0,14.74,0.69,0.0
20180523:0510,0.0,0.0,0.0,0.0,0.0,13.99,0.9,0.0
20180523:0610,4808000.0,16.59,65.18,2.48,12.12,13.39,0.9,0.0
20180523:0710,19667000.0,134.01,128.14,5.81,23.55,16.85,0.34,0.0
20180523:0810,39626000.0,368.64,131.24,9.87,35.22,19.3,0.48,0.0
20180523:0910,55467000.0,559.11,146.66,13.11,46.85,20.86,0.9,0.0
20180523:1010,57699000.0,413.5,322.88,13.43,57.96,22.25,1.66,0.0
20180523:1110,64135000.0,478.86,346.1,14.93,67.37,23.26,2.21,0.0
20180523:1210,56635000.0,290.7,431.47,13.42,71.88,24.08,2.69,0.0
20180523:1310,9601000.0,0.0,133.54,2.68,68.13,24.42,2.9,0.0
20180523:1410,28928000.0,22.71,343.97,7.3,59.02,24.56,3.24,0.0
20180523:1510,8644000.0,0.0,121.73,2.44,48.01,24.1,3.52,0.0
20180523:1610,23747000.0,46.77,254.53,6.21,36.4,22.53,3.38,0.0
20180523:1710,13443000.0,16.21,164.1,3.88,24.72,21.2,2.41,0.0
20180523:1810,5351000.0,0.0,80.42,1.71,13.26,20.48,1.72,0.0
20180523:1910,0.0,0.0,0.0,0.0,0.0,20.86,1.31,0.0
20180523:2010,0.0,0.0,0.0,0.0,0.0,19.25,1.38,0.0
20180523:2110,0.0,0.0,0.0,0.0,0.0,18.07,1.45,0.0
20180523:2210,0.0,0.0,0.0,0.0,0.0,17.05,1.45,0.0
20180523:2310,0.0,0.0,0.0,0.0,0.0,16.15,1.59,0.0
20180524:0010,0.0,0.0,0.0,0.0,0.0,15.54,1.72,0.0
20180524:0110,0.0,0.0,0.0,0.0,0.0,15.05,1.72,0.0
20180524:0210,0.0,0.0,0.0,0.0,0.0,14.73,1.59,0.0
20180524:0310,0.0,0.0,0.0,0.0,0.0,14.34,1.59,0.0
20180524:0410,0.0,0.0,0.0,0.0,0.0,13.94,1.52,0.0
20180524:0510,0.0,0.0,0.0,0.0,0.0,13.65,1.52,0.0
20180524:0610,2299000.0,0.0,40.88,0.82,12.22,14.18,1.59,0.0
20180524:0710,2908000.0,0.0,49.06,0.98,23.64,16.11,1.1,0.0
20180524:0810,11427000.0,0.0,151.71,3.04,35.3,17.97,1.38,0.0
20180524:0910,57025000.0,571.18,139.51,13.23,46.94,19.92,2.07,0.0
20180524:1010,69486000.0,748.96,131.23,15.95,58.07,21.15,2.55,0.0
20180524:1110,75234000.0,831.42,142.35,17.49,67.52,22.66,2.41,0.0
20180524:1210,69525000.0,590.24,307.15,16.26,72.07,24.38,2.9,0.0
20180524:1310,63317000.0,458.96,349.63,14.96,68.3,25.74,3.79,0.0
20180524:1410,50668000.0,259.6,375.63,12.2,59.16,25.42,4.76,0.0
20180524:1510,39793000.0,163.41,328.29,9.81,48.13,22.74,4.83,0.0
20180524:1610,35141000.0,301.2,139.27,10.01,36.52,22.57,4.97,0.0
20180524:1710,15881000.0,116.84,109.11,6.39,24.84,20.67,5.03,0.0
20180524:1810,5472000.0,0.0,81.27,1.73,13.39,19.27,4.69,0.0
20180524:1910,0.0,0.0,0.0,0.0,0.0,18.21,3.38,0.0
20180524:2010,0.0,0.0,0.0,0.0,0.0,16.88,2.97,0.0
20180524:2110,0.0,0.0,0.0,0.0,0.0,16.02,2.41,0.0
20180524:2210,0.0,0.0,0.0,0.0,0.0,15.24,1.59,0.0
20180524:2310,0.0,0.0,0.0,0.0,0.0,14.64,1.31,0.0
20180525:0010,0.0,0.0,0.0,0.0,0.0,13.7,1.45,0.0
20180525:0110,0.0,0.0,0.0,0.0,0.0,13.07,1.72,0.0
20180525:0210,0.0,0.0,0.0,0.0,0.0,12.72,1.59,0.0
20180525:0310,0.0,0.0,0.0,0.0,0.0,12.59,1.17,0.0
20180525:0410,0.0,0.0,0.0,0.0,0.0,12.45,0.83,0.0
20180525:0510,0.0,0.0,0.0,0.0,0.0,12.3,1.17,0.0
20180525:0610,346000.0,0.0,12.72,0.25,12.31,12.16,1.24,0.0
20180525:0710,16034000.0,39.72,166.06,4.3,23.72,13.15,0.9,0.0
20180525:0810,17732000.0,9.92,212.14,4.44,35.39,13.72,0.69,0.0
20180525:0910,53589000.0,434.99,227.81,12.36,47.03,14.88,0.69,0.0
20180525:1010,54401000.0,299.7,373.21,12.47,58.17,15.64,1.24,0.0
20180525:1110,48880000.0,163.32,440.38,11.47,67.66,17.07,1.72,0.0
20180525:1210,56084000.0,249.46,446.98,13.05,72.25,17.91,2.21,0.0
20180525:1310,34925000.0,35.31,394.33,8.5,68.47,18.35,2.62,0.0
20180525:1410,64286000.0,558.61,236.75,15.18,59.3,18.76,3.03,0.0
20180525:1510,39577000.0,148.13,335.87,9.67,48.26,18.88,3.31,0.0
20180525:1610,15138000.0,2.29,192.59,3.91,36.64,18.81,3.38,0.0
20180525:1710,14313000.0,19.32,169.01,4.1,24.96,18.21,3.24,0.0
20180525:1810,3412000.0,0.0,55.61,1.18,13.52,17.67,3.24,0.0
20180525:1910,84000.0,0.0,7.7,0.16,2.56,16.59,2.55,0.0
20180525:2010,0.0,0.0,0.0,0.0,0.0,15.38,2.0,0.0
20180525:2110,0.0,0.0,0.0,0.0,0.0,14.43,1.59,0.0
20180525:2210,0.0,0.0,0.0,0.0,0.0,13.32,1.24,0.0
20180525:2310,0.0,0.0,0.0,0.0,0.0,12.89,0.97,0.0
20180526:0010,0.0,0.0,0.0,0.0,0.0,12.56,0.9,0.0
20180526:0110,0.0,0.0,0.0,0.0,0.0,12.05,0.83,0.0
20180526:0210,0.0,0.0,0.0,0.0,0.0,11.04,1.03,0.0
20180526:0310,0.0,0.0,0.0,0.0,0.0,11.16,0.83,0.0
20180526:0410,0.0,0.0,0.0,0.0,0.0,10.71,0.83,0.0
20180526:0510,0.0,0.0,0.0,0.0,0.0,10.42,0.76,0.0
20180526:0610,5145000.0,3.15,73.89,1.71,12.4,11.02,0.55,0.0
20180526:0710,20625000.0,152.13,119.07,6.13,23.8,13.61,0.69,0.0
20180526:0810,40012000.0,339.72,151.56,9.76,35.46,15.23,1.1,0.0
20180526:0910,53911000.0,448.36,217.01,12.43,47.11,16.54,1.38,0.0
20180526:1010,48306000.0,205.34,393.68,11.29,58.27,17.91,1.52,0.0
20180526:1110,55748000.0,276.69,424.26,13.03,67.79,19.02,1.59,0.0
20180526:1210,35343000.0,37.0,403.73,8.7,72.43,19.87,1.72,0.0
20180526:1310,47292000.0,152.71,439.88,11.39,68.63,20.47,1.86,0.0
20180526:1410,46837000.0,190.84,395.65,11.36,59.44,21.08,2.0,0.0
20180526:1510,33466000.0,81.33,337.35,8.37,48.38,21.4,2.0,0.0
20180526:1610,35375000.0,317.82,130.46,10.28,36.76,21.54,2.0,0.0
20180526:1710,15939000.0,124.17,105.6,6.61,25.08,21.19,1.93,0.0
20180526:1810,4578000.0,0.0,71.01,1.51,13.64,20.86,1.93,0.0
20180526:1910,81000.0,0.0,7.7,0.16,2.7,19.58,1.79,0.0
20180526:2010,0.0,0.0,0.0,0.0,0.0,17.71,1.93,0.0
20180526:2110,0.0,0.0,0.0,0.0,0.0,16.09,1.86,0.0
20180526:2210,0.0,0.0,0.0,0.0,0.0,14.7,1.79,0.0
20180526:2310,0.0,0.0,0.0,0.0,0.0,13.78,1.52,0.0
20180527:0010,0.0,0.0,0.0,0.0,0.0,13.99,1.1,0.0
20180527:0110,0.0,0.0,0.0,0.0,0.0,14.12,0.97,0.0
20180527:0210,0.0,0.0,0.0,0.0,0.0,14.04,0.83,0.0
20180527:0310,0.0,0.0,0.0,0.0,0.0,13.94,0.69,0.0
20180527:0410,0.0,0.0,0.0,0.0,0.0,13.79,0.41,0.0
20180527:0510,0.0,0.0,0.0,0.0,0.0,13.81,0.21,0.0
20180527:0610,5337000.0,6.8,75.58,2.02,12.48,13.76,0.48,0.0
20180527:0710,14084000.0,23.01,160.63,3.79,23.87,15.41,0.62,0.0
20180527:0810,13028000.0,0.9,169.0,3.4,35.53,16.75,0.76,0.0
20180527:0910,15520000.0,0.0,199.85,4.0,47.18,17.76,0.9,0.0
20180527:1010,11220000.0,0.0,149.89,3.0,58.36,18.71,1.03,0.0
20180527:1110,12508000.0,0.0,165.33,3.31,67.91,19.45,1.59,0.0
20180527:1210,9323000.0,0.0,128.09,2.57,72.6,20.29,2.07,0.0
20180527:1310,9651000.0,0.0,130.81,2.62,68.79,18.17,1.93,0.0
20180527:1410,21829000.0,1.88,269.9,5.44,59.57,16.89,2.21,0.0
20180527:1510,16441000.0,0.0,208.03,4.17,48.5,15.75,1.93,0.0
20180527:1610,9408000.0,0.0,127.18,2.55,36.87,16.72,1.93,0.0
20180527:1710,11718000.0,5.34,150.14,3.2,25.2,17.35,1.86,0.0
20180527:1810,2939000.0,0.0,49.62,1.06,13.76,17.41,1.79,0.0
20180527:1910,0.0,0.0,2.57,0.05,2.83,16.56,1.24,0.0
20180527:2010,0.0,0.0,0.0,0.0,0.0,15.95,1.24,0.0
20180527:2110,0.0,0.0,0.0,0.0,0.0,15.36,1.24,0.0
20180527:2210,0.0,0.0,0.0,0.0,0.0,14.84,1.45,0.0
20180527:2310,0.0,0.0,0.0,0.0,0.0,14.19,1.52,0.0
20180528:0010,0.0,0.0,0.0,0.0,0.0,13.8,1.45,0.0
20180528:0110,0.0,0.0,0.0,0.0,0.0,13.28,1.52,0.0
20180528:0210,0.0,0.0,0.0,0.0,0.0,12.99,1.52,0.0
20180528:0310,0.0,0.0,0.0,0.0,0.0,12.41,1.66,0.0
20180528:0410,0.0,0.0,0.0,0.0,0.0,11.88,1.59,0.0
20180528:0510,0.0,0.0,0.0,0.0,0.0,11.44,1.38,0.0
20180528:0610,4902000.0,2.24,71.62,1.6,12.56,11.99,1.1,0.0
20180528:0710,19846000.0,116.71,140.22,5.72,23.94,13.58,2.21,0.0
20180528:0810,12033000.0,0.0,156.25,3.13,35.6,14.6,2.07,0.0
20180528:0910,44358000.0,221.15,317.78,10.25,47.25,15.61,1.93,0.0
20180528:1010,23868000.0,4.96,291.03,5.92,58.44,16.69,1.79,0.0
20180528:1110,55141000.0,259.6,425.47,12.8,68.03,17.74,1.93,0.0
20180528:1210,58699000.0,308.85,428.14,13.72,72.76,19.28,2.07,0.0
20180528:1310,35962000.0,44.87,402.34,8.83,68.94,19.93,2.07,0.0
20180528:1410,6507000.0,0.0,94.48,1.89,59.7,20.46,2.28,0.0
20180528:1510,10262000.0,0.0,138.99,2.79,48.61,20.21,2.76,0.0
20180528:1610,30831000.0,139.22,241.05,8.19,36.98,17.78,3.1,0.0
20180528:1710,9930000.0,1.6,132.46,2.71,25.31,17.86,2.55,0.0
20180528:1810,3403000.0,0.0,55.61,1.18,13.88,18.03,2.34,0.0
20180528:1910,0.0,0.0,3.42,0.07,2.95,17.11,1.93,0.0
20180528:2010,0.0,0.0,0.0,0.0,0.0,16.03,1.31,0.0
20180528:2110,0.0,0.0,0.0,0.0,0.0,14.73,1.03,0.0
20180528:2210,0.0,0.0,0.0,0.0,0.0,14.02,1.17,0.0
20180528:2310,0.0,0.0,0.0,0.0,0.0,13.17,1.24,0.0
20180529:0010,0.0,0.0,0.0,0.0,0.0,12.63,1.17,0.0
20180529:0110,0.0,0.0,0.0,0.0,0.0,12.14,1.17,0.0
20180529:0210,0.0,0.0,0.0,0.0,0.0,11.88,1.1,0.0
20180529:0310,0.0,0.0,0.0,0.0,0.0,11.53,1.03,0.0
20180529:0410,0.0,0.0,0.0,0.0,0.0,11.05,0.97,0.0
20180529:0510,0.0,0.0,0.0,0.0,0.0,10.86,0.97,0.0
20180529:0610,5587000.0,9.13,76.82,2.24,12.63,11.38,0.76,0.0
20180529:0710,16073000.0,38.97,166.72,4.31,24.01,12.97,1.38,0.0
20180529:0810,18160000.0,11.57,214.91,4.53,35.66,13.81,1.31,0.0
20180529:0910,4918000.0,0.0,73.58,1.47,47.32,15.08,1.31,0.0
20180529:1010,13417000.0,0.0,173.51,3.48,58.52,16.21,1.72,0.0
20180529:1110,18109000.0,0.0,228.92,4.59,68.15,17.27,1.93,0.0
20180529:1210,66726000.0,473.43,365.87,15.4,72.91,18.11,2.14,0.0
20180529:1310,71228000.0,634.86,255.86,16.53,69.09,18.68,2.97,0.0
20180529:1410,57694000.0,371.12,333.22,13.52,59.82,17.81,3.52,0.0
20180529:1510,12528000.0,0.0,163.52,3.28,48.72,17.63,3.79,0.0
20180529:1610,8371000.0,0.0,115.37,2.31,37.09,17.88,3.38,0.0
20180529:1710,3319000.0,0.0,54.51,1.09,25.42,17.75,3.38,0.0
20180529:1810,3910000.0,0.0,61.6,1.31,14.0,16.75,2.83,0.0
20180529:1910,0.0,0.0,2.57,0.05,3.08,15.59,1.86,0.0
20180529:2010,0.0,0.0,0.0,0.0,0.0,14.57,1.66,0.0
20180529:2110,0.0,0.0,0.0,0.0,0.0,13.84,1.66,0.0
20180529:2210,0.0,0.0,0.0,0.0,0.0,13.08,1.79,0.0
20180529:2310,0.0,0.0,0.0,0.0,0.0,12.77,1.93,0.0
20180530:0010,0.0,0.0,0.0,0.0,0.0,12.05,1.93,0.0
20180530:0110,0.0,0.0,0.0,0.0,0.0,11.66,1.79,0.0
20180530:0210,0.0,0.0,0.0,0.0,0.0,10.95,1.72,0.0
20180530:0310,0.0,0.0,0.0,0.0,0.0,10.42,1.72,0.0
20180530:0410,0.0,0.0,0.0,0.0,0.0,10.02,1.72,0.0
20180530:0510,0.0,0.0,0.0,0.0,0.0,9.62,1.66,0.0
20180530:0610,5415000.0,13.4,72.73,2.49,12.7,10.31,1.38,0.0
20180530:0710,17760000.0,59.3,166.34,4.82,24.07,12.08,2.28,0.0
20180530:0810,18912000.0,13.32,220.45,4.68,35.72,13.27,2.28,0.0
20180530:0910,19647000.0,2.87,240.9,4.88,47.38,14.9,2.48,0.0
20180530:1010,43950000.0,133.49,400.45,10.25,58.6,16.13,2.55,0.0
20180530:1110,71667000.0,614.27,280.6,16.26,68.25,16.99,2.55,0.0
20180530:1210,32209000.0,19.86,376.71,7.88,73.06,18.26,2.69,0.0
20180530:1310,62079000.0,383.99,387.61,14.45,69.24,18.82,2.9,0.0
20180530:1410,56679000.0,357.42,343.07,13.47,59.94,19.69,3.17,0.0
20180530:1510,17511000.0,0.87,222.59,4.48,48.84,19.7,3.24,0.0
20180530:1610,36198000.0,314.91,135.32,10.39,37.2,19.48,3.31,0.0
20180530:1710,16748000.0,92.79,137.68,6.19,25.53,19.09,3.38,0.0
20180530:1810,3599000.0,0.0,58.17,1.24,14.11,18.62,3.03,0.0
20180530:1910,204000.0,0.0,10.27,0.22,3.2,17.35,2.21,0.0
20180530:2010,0.0,0.0,0.0,0.0,0.0,15.75,2.14,0.0
20180530:2110,0.0,0.0,0.0,0.0,0.0,14.68,2.14,0.0
20180530:2210,0.0,0.0,0.0,0.0,0.0,13.84,2.0,0.0
20180530:2310,0.0,0.0,0.0,0.0,0.0,13.0,1.72,0.0
20180531:0010,0.0,0.0,0.0,0.0,0.0,11.82,1.52,0.0
20180531:0110,0.0,0.0,0.0,0.0,0.0,11.02,1.31,0.0
20180531:0210,0.0,0.0,0.0,0.0,0.0,10.93,1.1,0.0
20180531:0310,0.0,0.0,0.0,0.0,0.0,10.65,1.03,0.0
20180531:0410,0.0,0.0,0.0,0.0,0.0,10.27,1.1,0.0
20180531:0510,0.0,0.0,0.0,0.0,0.0,10.13,1.03,0.0
20180531:0610,3865000.0,27.55,49.07,3.08,12.76,11.11,0.62,0.0
20180531:0710,20237000.0,134.11,130.3,6.01,24.12,13.05,0.76,0.0
20180531:0810,35992000.0,227.49,213.53,8.79,35.77,14.61,0.9,0.0
20180531:0910,43100000.0,210.11,322.36,10.18,47.43,16.13,0.62,0.0
20180531:1010,29242000.0,22.7,341.49,7.23,58.66,17.87,0.83,0.0
20180531:1110,47493000.0,155.56,439.14,11.36,68.35,18.88,1.24,0.0
20180531:1210,69004000.0,568.08,320.82,16.27,73.21,20.01,1.52,0.0
20180531:1310,61184000.0,400.86,378.61,14.6,69.37,20.61,1.66,0.0
20180531:1410,58365000.0,437.9,302.26,14.23,60.06,21.45,1.79,0.0
20180531:1510,45209000.0,274.5,291.6,11.43,48.94,21.75,2.0,0.0
20180531:1610,33738000.0,242.11,185.49,9.63,37.31,22.15,2.14,0.0
20180531:1710,15965000.0,141.85,91.2,6.99,25.64,21.79,2.41,0.0
20180531:1810,3755000.0,0.0,60.74,1.29,14.22,21.05,2.41,0.0
20180531:1910,244000.0,0.0,11.12,0.24,3.32,19.71,1.93,0.0
20180531:2010,0.0,0.0,0.0,0.0,0.0,17.93,2.0,0.0
20180531:2110,0.0,0.0,0.0,0.0,0.0,16.31,2.07,0.0
20180531:2210,0.0,0.0,0.0,0.0,0.0,14.88,1.93,0.0
20180531:2310,0.0,0.0,0.0,0.0,0.0,13.43,1.59,0.0
20180601:0010,0.0,0.0,0.0,0.0,0.0,12.96,1.24,0.0
20180601:0110,0.0,0.0,0.0,0.0,0.0,12.57,1.17,0.0
20180601:0210,0.0,0.0,0.0,0.0,0.0,12.1,1.17,0.0
20180601:0310,0.0,0.0,0.0,0.0,0.0,11.78,1.1,0.0
20180601:0410,0.0,0.0,0.0,0.0,0.0,12.2,0.9,0.0
20180601:0510,0.0,0.0,0.0,0.0,0.0,12.19,0.55,0.0
20180601:0610,3337000.0,31.75,41.29,3.24,12.82,12.2,0.21,0.0
20180601:0710,21010000.0,184.36,96.55,6.63,24.17,14.4,0.41,0.0
20180601:0810,40433000.0,373.41,129.42,10.18,35.82,16.71,0.69,0.0
20180601:0910,56570000.0,564.2,144.92,13.43,47.48,18.62,1.17,0.0
20180601:1010,61599000.0,487.7,290.44,14.33,58.73,20.26,1.93,0.0
20180601:1110,66916000.0,515.72,332.87,15.51,68.45,21.4,2.76,0.0
20180601:1210,59980000.0,327.67,426.96,14.07,73.35,22.26,3.38,0.0
20180601:1310,55332000.0,263.61,427.87,13.12,69.51,22.49,3.79,0.0
20180601:1410,62602000.0,532.11,250.6,15.09,60.18,22.7,3.86,0.0
20180601:1510,43792000.0,231.68,311.91,10.96,49.05,22.76,3.79,0.0
20180601:1610,36189000.0,333.98,122.13,10.63,37.41,22.63,3.72,0.0
20180601:1710,15842000.0,163.29,71.62,7.34,25.74,22.07,3.72,0.0
20180601:1810,5905000.0,0.0,87.26,1.86,14.33,21.06,2.83,0.0
20180601:1910,0.0,0.0,1.71,0.04,3.43,20.12,1.93,0.0
20180601:2010,0.0,0.0,0.0,0.0,0.0,18.26,1.59,0.0
20180601:2110,0.0,0.0,0.0,0.0,0.0,16.7,1.66,0.0
20180601:2210,0.0,0.0,0.0,0.0,0.0,15.71,1.86,0.0
20180601:2310,0.0,0.0,0.0,0.0,0.0,14.82,2.07,0.0
20180602:0010,0.0,0.0,0.0,0.0,0.0,13.9,2.07,0.0
20180602:0110,0.0,0.0,0.0,0.0,0.0,12.71,1.66,0.0
20180602:0210,0.0,0.0,0.0,0.0,0.0,11.59,1.03,0.0
20180602:0310,0.0,0.0,0.0,0.0,0.0,11.09,0.48,0.0
20180602:0410,0.0,0.0,0.0,0.0,0.0,10.84,0.28,0.0
20180602:0510,0.0,0.0,0.0,0.0,0.0,10.56,0.14,0.0
20180602:0610,4695000.0,1.32,69.31,1.49,12.87,10.92,0.28,0.0
20180602:0710,7187000.0,0.0,99.93,2.0,24.22,13.54,1.1,0.0
20180602:0810,2858000.0,0.0,48.15,0.96,35.86,14.89,2.0,0.0
20180602:0910,12888000.0,0.0,167.15,3.35,47.53,16.03,1.93,0.0
20180602:1010,10854000.0,0.0,144.44,2.89,58.78,17.21,1.59,0.0
20180602:1110,9483000.0,0.0,129.0,2.58,68.53,18.22,1.45,0.0
20180602:1210,44380000.0,108.74,446.49,10.76,73.48,19.05,1.24,0.0
20180602:1310,12021000.0,0.0,159.88,3.2,69.64,19.5,1.03,0.0
20180602:1410,6584000.0,0.0,95.38,1.91,60.29,19.86,0.83,0.0
20180602:1510,13701000.0,0.0,179.87,3.6,49.15,19.59,0.97,0.0
20180602:1610,4931000.0,0.0,74.49,1.49,37.51,17.43,0.83,0.0
20180602:1710,7636000.0,0.0,106.29,2.13,25.85,16.06,1.03,0.0
20180602:1810,442000.0,0.0,14.54,0.31,14.44,15.88,2.14,0.0
20180602:1910,0.0,0.0,2.57,0.05,3.55,15.0,0.97,0.0
20180602:2010,0.0,0.0,0.0,0.0,0.0,14.24,1.03,0.0
20180602:2110,0.0,0.0,0.0,0.0,0.0,13.89,1.24,0.0
20180602:2210,0.0,0.0,0.0,0.0,0.0,13.33,1.31,0.0
20180602:2310,0.0,0.0,0.0,0.0,0.0,12.96,1.24,0.0
20180603:0010,0.0,0.0,0.0,0.0,0.0,13.18,0.83,0.0
20180603:0110,0.0,0.0,0.0,0.0,0.0,12.95,0.83,0.0
20180603:0210,0.0,0.0,0.0,0.0,0.0,13.01,1.1,0.0
20180603:0310,0.0,0.0,0.0,0.0,0.0,12.89,0.9,0.0
20180603:0410,0.0,0.0,0.0,0.0,0.0,12.64,0.76,0.0
20180603:0510,0.0,0.0,0.0,0.0,0.0,12.59,1.03,0.0
20180603:0610,3778000.0,27.06,48.72,3.11,12.91,13.1,1.45,0.0
20180603:0710,20952000.0,196.56,83.53,6.72,24.26,13.94,1.17,0.0
20180603:0810,38070000.0,288.93,177.19,9.39,35.9,15.38,1.45,0.0
20180603:0910,54816000.0,492.68,183.57,12.83,47.57,17.02,1.59,0.0
20180603:1010,64876000.0,588.22,226.91,15.02,58.83,18.56,1.86,0.0
20180603:1110,57659000.0,311.7,410.32,13.45,68.61,19.66,2.28,0.0
20180603:1210,51262000.0,188.55,450.4,12.18,73.6,20.45,2.69,0.0
20180603:1310,72940000.0,734.54,189.18,17.27,69.77,20.92,2.97,0.0
20180603:1410,64214000.0,600.17,202.14,15.55,60.4,21.36,3.24,0.0
20180603:1510,50411000.0,411.97,211.78,12.8,49.25,22.13,3.66,0.0
20180603:1610,29353000.0,114.45,254.44,7.9,37.61,22.52,4.07,0.0
20180603:1710,16602000.0,81.71,147.67,6.01,25.94,22.52,4.21,0.0
20180603:1810,4981000.0,0.0,76.14,1.62,14.54,21.72,3.59,0.0
20180603:1910,0.0,0.0,2.57,0.05,3.66,20.35,2.76,0.0
20180603:2010,0.0,0.0,0.0,0.0,0.0,18.45,2.69,0.0
20180603:2110,0.0,0.0,0.0,0.0,0.0,16.93,2.76,0.0
20180603:2210,0.0,0.0,0.0,0.0,0.0,15.73,2.48,0.0
20180603:2310,0.0,0.0,0.0,0.0,0.0,14.94,2.14,0.0
20180604:0010,0.0,0.0,0.0,0.0,0.0,14.27,1.93,0.0
20180604:0110,0.0,0.0,0.0,0.0,0.0,13.6,2.07,0.0
